id,text
1,ドイツの首都はベルリン。
2,ドイツの首都はベルリンという。
3,フランスの首都はパリ。
4,フランスの首都はパリという。
5,イタリアの首都はローマ。
6,イタリアの首都はローマという。
7,スペインの首都はマドリード。
8,スペインの首都はマドリードという。
9,マドリード。
10,ポルトガルの首都はリスボン。
11,ポルトガルの首都はリスボンという。
12,オランダの首都はアムステルダム。
13,オランダの首都はアムステルダムという。
14,アムステルダム。
15,ベルギーの首都はブリュッセル。
16,ベルギーの首都はブリュッセルという。
17,ブリュッセル。
18,オーストリアの首都はウィーン。
19,オーストリアの首都はウィーンという。
20,スイスの首都はベルン。
21,スイスの首都はベルンという。
22,ポーランドの首都はワルシャワ。
23,ポーランドの首都はワルシャワという。
24,ワルシャワ。
25,チェコの首都はプラハ。
26,チェコの首都はプラハという。
27,ハンガリーの首都はブダペスト。
28,ハンガリーの首都はブダペストという。
29,ブダペスト。
30,ギリシャの首都はアテネ。
31,ギリシャの首都はアテネという。
32,トルコの首都はアンカラ。
33,トルコの首都はアンカラという。
34,ノルウェーの首都はオスロ。
35,ノルウェーの首都はオスロという。
36,スウェーデンの首都はストックホルム。
37,スウェーデンの首都はストックホルムという。
38,ストックホルム。
39,フィンランドの首都はヘルシンキ。
40,フィンランドの首都はヘルシンキという。
41,ヘルシンキ。
42,デンマークの首都はコペンハーゲン。
43,デンマークの首都はコペンハーゲンという。
44,コペンハーゲン。
45,イギリスの首都はロンドン。
46,イギリスの首都はロンドンという。
47,アイルランドの首都はダブリン。
48,アイルランドの首都はダブリンという。
49,アメリカの首都はワシントンD.C.。
50,アメリカの首都はワシントンD.C.という。
51,ワシントンD.C.。
52,カナダの首都はオタワ。
53,カナダの首都はオタワという。
54,メキシコの首都はメキシコシティ。
55,メキシコの首都はメキシコシティという。
56,メキシコシティ。
57,ブラジルの首都はブラジリア。
58,ブラジルの首都はブラジリアという。
59,ブラジリア。
60,アルゼンチンの首都はブエノスアイレス。
61,アルゼンチンの首都はブエノスアイレスという。
62,ブエノスアイレス。
63,日本の首都は東京。
64,日本の首都は東京という。
65,中国の首都は北京。
66,中国の首都は北京という。
67,インドの首都はニューデリー。
68,インドの首都はニューデリーという。
69,ニューデリー。
70,オーストラリアの首都はキャンベラ。
71,オーストラリアの首都はキャンベラという。
72,キャンベラ。
73,エジプトの首都はカイロ。
74,エジプトの首都はカイロという。
75,ドイツに16州ある。
76,ドイツに約8300-8400万人住む。
77,ブラジルでポルトガル語を話す。
78,日本の通貨は円。
79,アメリカの通貨は米ドル。
80,"普通7大陸数える:アフリカ,南極,アジア,オーストラリア,ヨーロッパ,北アメリカ,南アメリカ。"
81,"議論あり:ナイルとアマゾン,両方6500km以上。"
82,面積で世界一はロシア。
83,世界一はシロナガスクジラ。
84,"5大洋ある:大西洋,太平洋,インド洋,南極海,北極海。"
85,"一番高い山はエベレスト,約8848m。"
86,初月面着陸は1969年アポロ11号。
87,第二次世界大戦は1939-1945年続いた。
88,第一次世界大戦は1914-1918年続いた。
89,ベルリンの壁は1961-1989年東西ベルリンの境界だった。
90,ベルリンの壁は1989年11月9日崩れた。
91,"電話は1876年ベルが特許,メウッチが先駆。"
92,相対性はアインシュタインが作った。
93,"民主主義は人民の力,普通自由な選挙と基本の権利。"
94,"EUはヨーロッパ国の連合,単一市場と共通機関。"
95,EUに27加盟国ある。
96,"基本法はドイツの憲法,1949年以来有効。"
97,ドイツは1990年統一した。
98,"中世は約500-1500年の時代,古代と近代の間。"
99,"ダヴィンチはイタリアの芸術家と発明家,モナリザで有名。"
100,キュリーは放射能を研究し二回ノーベル賞を取った。
101,"フランス革命1789年以来君主制を倒した,自由平等友愛。"
102,"人権は皆の基本の権利,生命自由平等など。"
103,インフレは値が上がりお金の価値が下がること。
104,工業化は18世紀以来機械と工場への変化。
105,"基礎は1969年ARPANET,ウェブ1989年以来。"
106,自動車は1886年ベンツが発明した。
107,初動力飛行は1903年ライト兄弟。
108,連邦議会18歳から。ドイツ欧州選挙16歳から。
109,"有権者が投票し,数え,結果で議席を分ける。"
110,独裁は一人か集団が自由選挙なしで治める;民主の力は人民から。
111,持続は未来の世代にも資源が残る生き方。
112,"いじめは繰り返しいじめ。信じる人と話し,証拠を残し,助けを求める。"
113,平和は戦争暴力なしで共に生きること。
114,自由は他人を傷つけず自由に生きること。
115,正義は一人一人に公平平等なこと。
116,"空は青い,レイリー散乱のため:青い光が赤より散る。"
117,"雨は蒸発でできる:水が上がり,冷え,雲になり,滴で落ちる。"
118,光合成は光水CO2から糖と酸素を作る。
119,天気は短期の状態;気候は約30年平均。
120,"冷蔵庫は冷媒で熱を中から外へ送る:中で蒸発し熱を取り,外で出す。"
121,"電気は簡単に電荷の向きある動き,普通線の電子。"
122,"水はH2O,水素と酸素の化合物。"
123,"ウイルスは小さい病原,宿主細胞なしで増えない。"
124,人工知能はデータから学び型を知り仕事を解くプログラム。
125,"ブラウザはサイトを開くプログラム,例Chrome,Firefox,EdgeやSafari。"
126,"アプリはプログラム,普通電話用,例メッセージ写真ゲーム。"
127,"水は循環と集中を安定させ,腎臓と肌を助け,頭痛を防ぐ。"
128,"約2分,一日二回。"
129,"重力は質量の間の引力。地球が全部下へ引く,だから物が落ちる。"
